Fac_Type,Fac_Name,County,District,Addr,lat,lng
Con_Store,7-ELEVEN中福門市,台北市,中山區,台北市中山區民生東路二段113號,25.058070999999998,121.53155790000001
Con_Store,7-ELEVEN中錦門市,台北市,中山區,台北市中山區中山北路二段98號,25.059896300000002,121.5226656
Con_Store,7-ELEVEN京典門市,台北市,中山區,台北市中山區南京東路三段86號,25.051747199999998,121.5394492
Con_Store,7-ELEVEN京山門市,台北市,中山區,台北市中山區南京東路二段100號,25.0518001,121.5320013
Con_Store,7-ELEVEN京旺門市,台北市,中山區,台北市中山區南京東路一段92號,25.051900500000002,121.52588119999999
Con_Store,7-ELEVEN京江門市,台北市,中山區,台北市中山區南京東路三段91之1號,25.0521478,121.5390652
Con_Store,7-ELEVEN京都門市,台北市,中山區,台北市中山區林森北路411號,25.0597579,121.52566259999999
Con_Store,7-ELEVEN伊東門市,台北市,中山區,台北市中山區伊通街30號,25.0508746,121.53466090000002
Con_Store,7-ELEVEN佳佳門市,台北市,中山區,台北市中山區民生東路二段157號,25.0581224,121.53585530000001
Con_Store,7-ELEVEN元大門市,台北市,中山區,台北市中山區遼寧街110號,25.0525531,121.5419221
Con_Store,7-ELEVEN六條通門市,台北市,中山區,台北市中山區林森北路107巷15號,25.0503204,121.5256788
Con_Store,7-ELEVEN勝權門市,台北市,中山區,台北市中山區民權東路二段26號,25.062364499999997,121.5288989
Con_Store,7-ELEVEN原中門市,台北市,中山區,台北市中山區中原街121號1樓、新生北路三段3巷41號,25.0632242,121.5290744
Con_Store,7-ELEVEN合江門市,台北市,中山區,台北市中山區合江街60號,25.055966,121.53906119999999
Con_Store,7-ELEVEN吉安門市,台北市,中山區,台北市中山區吉林路365號367號農安街137號,25.0646299,121.530001
Con_Store,7-ELEVEN吉林門市,台北市,中山區,台北市中山區吉林路209號,25.060244600000004,121.53037320000001
Con_Store,7-ELEVEN吉鑫門市,台北市,中山區,台北市中山區南京東路二段11號,25.0523055,121.52845190000001
Con_Store,7-ELEVEN國京門市,台北市,中山區,台北市中山區南京東路三段21號,25.052312899999997,121.537779
Con_Store,7-ELEVEN國學門市,台北市,中山區,台北市中山區長春路182號,25.0546082,121.53452060000001
Con_Store,7-ELEVEN國旺門市,台北市,中山區,台北市中山區南京東路一段132巷8號,25.0513075,121.5270438
Con_Store,7-ELEVEN國賓門市,台北市,中山區,台北市中山區中山北路二段77巷3號5號,25.0576206,121.52323349999999
Con_Store,7-ELEVEN圓武門市,台北市,中山區,台北市中山區吉林路28號,25.0515967,121.5299176
Con_Store,7-ELEVEN基河門市,台北市,中山區,台北市中山區樂群二路206號,25.079656600000003,121.5592693
Con_Store,7-ELEVEN大吉門市,台北市,中山區,台北市中山區吉林路97號99號,25.055873499999997,121.530293
Con_Store,7-ELEVEN大永門市,台北市,中山區,台北市中山區明水路581巷15號,25.080164,121.55094309999998
Con_Store,7-ELEVEN天津門市,台北市,中山區,台北市中山區天津街65號,25.0517269,121.52357009999999
Con_Store,7-ELEVEN威克門市,台北市,中山區,台北市中山區南京東路三段208號,25.051673,121.54319170000001
Con_Store,7-ELEVEN實踐大門市,台北市,中山區,台北市中山區大直街70號,25.084573199999998,121.54472859999998
Con_Store,7-ELEVEN崑崙門市,台北市,中山區,台北市中山區中山北路一段105巷13號,25.0507867,121.52334809999999
Con_Store,7-ELEVEN建欣門市,台北市,中山區,台北市中山區建國北路二段13號,25.053754,121.537282
Con_Store,7-ELEVEN建錦門市,台北市,中山區,台北市中山區建國北路二段127號,25.0599515,121.5373436
Con_Store,7-ELEVEN建龍門市,台北市,中山區,台北市中山區龍江路239號,25.0582971,121.5408346
Con_Store,7-ELEVEN復北門市,台北市,中山區,台北市中山區復興北路164號,25.0535134,121.5437149
Con_Store,7-ELEVEN復錦門市,台北市,中山區,台北市中山區復興北路348號,25.0599777,121.54393
Con_Store,7-ELEVEN撫順門市,台北市,中山區,台北市中山區中山北路三段23-6號,25.064854399999998,121.5224971
Con_Store,7-ELEVEN敬群門市,台北市,中山區,台北市中山區樂群二路154號,25.079694500000002,121.5571768
Con_Store,7-ELEVEN新大直門市,台北市,中山區,台北市中山區北安路621巷48號,25.08273680000001,121.54652639999999
Con_Store,7-ELEVEN新寶門市,台北市,中山區,台北市中山區建國北路一段136號,25.0510208,121.5363887
Con_Store,7-ELEVEN新晴光門市,台北市,中山區,台北市中山區雙城街30號,25.0659868,121.52417539999999
Con_Store,7-ELEVEN新西華門市,台北市,中山區,台北市中山區民生東路三段31號,25.0580663,121.539111
Con_Store,7-ELEVEN新錦祥門市,台北市,中山區,台北市中山區錦西街16號,25.060269899999998,121.5213021
Con_Store,7-ELEVEN明水門市,台北市,中山區,台北市中山區明水路636號樂群三路1號,25.0828561,121.5513004
Con_Store,7-ELEVEN明美門市,台北市,中山區,台北市中山區敬業一路130號,25.083627399999997,121.55248200000001
Con_Store,7-ELEVEN春城門市,台北市,中山區,台北市中山區長春路135號135之1號,25.0549555,121.53133989999999
Con_Store,7-ELEVEN春森門市,台北市,中山區,台北市中山區長春路67號,25.0550438,121.52653020000001
Con_Store,7-ELEVEN春龍門市,台北市,中山區,台北市中山區長春路257號,25.054812,121.5406743
Con_Store,7-ELEVEN晶華門市,台北市,中山區,台北市中山區林森北路262號,25.0546858,121.52531110000001
Con_Store,7-ELEVEN晶鑽門市,台北市,中山區,台北市中山區中山北路二段39巷8號,25.0539157,121.52350919999999
Con_Store,7-ELEVEN曾德門市,台北市,中山區,台北市中山區錦州街21-2號,25.0604047,121.52502659999999
Con_Store,7-ELEVEN朱崙門市,台北市,中山區,台北市中山區復興北路56號58號,25.0498082,121.5437519
Con_Store,7-ELEVEN東崙門市,台北市,中山區,台北市中山區八德路二段282號,25.0469199,121.54166599999999
Con_Store,7-ELEVEN松京門市,台北市,中山區,台北市中山區南京東路二段144號,25.05172,121.533965
Con_Store,7-ELEVEN松怡門市,台北市,中山區,台北市中山區民權東路二段146號,25.0622101,121.5340035
Con_Store,7-ELEVEN松盛門市,台北市,中山區,台北市中山區南京東路二段115巷1號,25.0526117,121.53368770000002
Con_Store,7-ELEVEN松運門市,台北市,中山區,台北市中山區松江路101號,25.051150699999997,121.53326070000001
Con_Store,7-ELEVEN松錦門市,台北市,中山區,台北市中山區松江路295號295-1號,25.0610038,121.533381
Con_Store,7-ELEVEN松鑫門市,台北市,中山區,台北市中山區松江路208號,25.0578284,121.53290190000001
Con_Store,7-ELEVEN林北門市,台北市,中山區,台北市中山區民生東路一段46號46-1號,25.0579518,121.52463870000001
Con_Store,7-ELEVEN林安門市,台北市,中山區,台北市中山區林森北路572號,25.064995800000002,121.52553490000001
Con_Store,7-ELEVEN林森北門市,台北市,中山區,台北市中山區林森北路380之1號,25.0616454,121.5255085
Con_Store,7-ELEVEN林森門市,台北市,中山區,台北市中山區林森北路500號,25.061847699999998,121.5254793
Con_Store,7-ELEVEN柯鑫門市,台北市,中山區,台北市中山區中山北路二段11巷3號,25.052823899999996,121.52340359999998
Con_Store,7-ELEVEN森北門市,台北市,中山區,台北市中山區林森北路108號,25.0509333,121.5249159
Con_Store,7-ELEVEN森吉門市,台北市,中山區,台北市中山區林森北路624號626號,25.0673266,121.5255489
Con_Store,7-ELEVEN森泰門市,台北市,中山區,台北市中山區林森北路358號360號,25.057260999999997,121.525287
Con_Store,7-ELEVEN森華門市,台北市,中山區,台北市中山區林森北路587號,25.0660136,121.52582040000001
Con_Store,7-ELEVEN森鑽門市,台北市,中山區,台北市中山區林森北路101號,25.0501796,121.52502279999999
Con_Store,7-ELEVEN榮星門市,台北市,中山區,台北市中山區龍江路322號,25.0649066,121.5407952
Con_Store,7-ELEVEN榮金門市,台北市,中山區,台北市中山區龍江路384巷1號,25.0669049,121.5408774
Con_Store,7-ELEVEN榮鑫門市,台北市,中山區,台北市中山區建國北路三段91號,25.0657115,121.5368739
Con_Store,7-ELEVEN榮鑽門市,台北市,中山區,台北市中山區五常街23號25號民族東路410巷62號,25.064442,121.538082
Con_Store,7-ELEVEN權東門市,台北市,中山區,台北市中山區民權東路三段73號,25.0625794,121.5435745
Con_Store,7-ELEVEN權松門市,台北市,中山區,台北市中山區松江路363號,25.0639734,121.5334334
Con_Store,7-ELEVEN欣旺門市,台北市,中山區,台北市中山區北安路606號,25.0819535,121.54893999999999
Con_Store,7-ELEVEN歡唱門市,台北市,中山區,台北市中山區林森北路310巷10號,25.056120999999997,121.52478049999999
Con_Store,7-ELEVEN民美門市,台北市,中山區,台北市中山區圓山里中山北路三段57號,25.068247500000002,121.52309140000001
Con_Store,7-ELEVEN永明門市,台北市,中山區,台北市中山區明水路397巷7弄25號,25.0781193,121.5494913
Con_Store,7-ELEVEN江東門市,台北市,中山區,台北市中山區長安東路二段43號45-1號,25.0486124,121.53175949999999
Con_Store,7-ELEVEN江陵門市,台北市,中山區,台北市中山區一江街23號,25.053024,121.5316549
Con_Store,7-ELEVEN潤泰門市,台北市,中山區,台北市中山區八德路二段314號,25.047182,121.54280700000001
Con_Store,7-ELEVEN濱江門市,台北市,中山區,台北市中山區龍江路356巷39及41號,25.066155,121.539345
Con_Store,7-ELEVEN直安門市,台北市,中山區,台北市中山區北安路649號,25.084051000000002,121.5491348
Con_Store,7-ELEVEN直福門市,台北市,中山區,台北市中山區樂群三路218號,25.0823188,121.5579616
Con_Store,7-ELEVEN福權門市,台北市,中山區,台北市中山區民權東路二段96號98號,25.0623477,121.5318334
Con_Store,7-ELEVEN稻江門市,台北市,中山區,台北市中山區新生北路三段35號,25.0649652,121.52805490000001
Con_Store,7-ELEVEN統佳門市,台北市,中山區,台北市中山區松江路237號,25.0590059,121.53353940000001
Con_Store,7-ELEVEN美麗華門市,台北市,中山區,台北市中山區北安路839-1號,25.084665,121.557303
Con_Store,7-ELEVEN翔運門市,台北市,中山區,台北市中山區中山北路二段44巷2號,25.054889499999998,121.5213932
Con_Store,7-ELEVEN興復門市,台北市,中山區,台北市中山區興安街112號,25.0559021,121.543122
Con_Store,7-ELEVEN萬濠門市,台北市,中山區,台北市中山區敬業四路1號,25.0815902,121.55851640000002
Con_Store,7-ELEVEN薇美門市,台北市,中山區,台北市中山區敬業三路11號,25.0835286,121.55564270000002
Con_Store,7-ELEVEN行天門市,台北市,中山區,台北市中山區農安街178號180號,25.064548300000002,121.5348399
Con_Store,7-ELEVEN農安門市,台北市,中山區,台北市中山區農安街28-2號,25.0648078,121.5264024
Con_Store,7-ELEVEN金宴門市,台北市,中山區,台北市中山區建國北路二段151巷8號,25.061697100000004,121.5380976
Con_Store,7-ELEVEN金蓬門市,台北市,中山區,台北市中山區民權西路73號,25.063079899999998,121.5198899
Con_Store,7-ELEVEN金鑽門市,台北市,中山區,台北市中山區民權西路66號,25.06260360000001,121.5200647
Con_Store,7-ELEVEN錦北門市,台北市,中山區,台北市中山區錦州街8號,25.0602323,121.5236706
Con_Store,7-ELEVEN錦合門市,台北市,中山區,台北市中山區合江街117號,25.0603401,121.5393178
Con_Store,7-ELEVEN錦捷門市,台北市,中山區,台北市中山區錦州街229號,25.060427899999997,121.5324122
Con_Store,7-ELEVEN錦龍門市,台北市,中山區,台北市中山區龍江路281-1號,25.0601568,121.5408247
Con_Store,7-ELEVEN鑫安江門市,台北市,中山區,台北市中山區長安東路二段178號178-1號,25.048241,121.54069150000001
Con_Store,7-ELEVEN鑫德惠門市,台北市,中山區,台北市中山區德惠街15號,25.066759,121.52600290000001
Con_Store,7-ELEVEN鑫東一門市,台北市,中山區,台北市中山區一江街11號13號,25.0511675,121.531581
Con_Store,7-ELEVEN鑫櫃門市,台北市,中山區,台北市中山區松江路183號183-1號,25.0563979,121.5333247
Con_Store,7-ELEVEN鑫越門市,台北市,中山區,台北市中山區南京西路12巷9號,25.0519111,121.52149820000001
Con_Store,7-ELEVEN鑫錦州門市,台北市,中山區,台北市中山區錦州街263號,25.0604699,121.53499879999998
Con_Store,7-ELEVEN鑫長安門市,台北市,中山區,台北市中山區長安東路一段53巷1之3號,25.04895,121.52636399999999
Con_Store,7-ELEVEN長中門市,台北市,中山區,台北市中山區中山北路二段40-1號,25.054554,121.52246799999999
Con_Store,7-ELEVEN長北門市,台北市,中山區,台北市中山區長春路11號,25.0550572,121.52365079999998
Con_Store,7-ELEVEN長城門市,台北市,中山區,台北市中山區中山北路二段56號,25.0565108,121.5225252
Con_Store,7-ELEVEN長新門市,台北市,中山區,台北市中山區長安東路一段75號,25.0485188,121.52793570000001
Con_Store,7-ELEVEN長松門市,台北市,中山區,台北市中山區松江路65號,25.0491558,121.53318840000001
Con_Store,7-ELEVEN長津門市,台北市,中山區,台北市中山區長安東路一段12號,25.0493898,121.5228662
Con_Store,7-ELEVEN長通門市,台北市,中山區,台北市中山區長安東路二段101號,25.048560000000002,121.5350785
Con_Store,7-ELEVEN麥田門市,台北市,中山區,台北市中山區晴光里中山北路三段47號,25.066614,121.5227165
Con_Store,7-ELEVEN龍京門市,台北市,中山區,台北市中山區龍江路104號,25.0644875,121.5411132
Con_Store,OK亞都店,台北市,中山區,台北市中山區民權東路２段71巷7號,25.0631515,121.53183590000002
Con_Store,OK北安店,台北市,中山區,台北市中山區北安路476號,25.079609,121.545121
Con_Store,OK台北撫順店,台北市,中山區,台北市中山區撫順街21號,25.0636217,121.5205088
Con_Store,OK空軍司令部店,台北市,中山區,台北市中山區北安路387號,25.0814531,121.54102320000001
Con_Store,全家中捷店,台北市,中山區,台北市中山區南京西路16號,25.0524293,121.5205261
Con_Store,全家中興店,台北市,中山區,台北市中山區龍江路201號,25.056279800000002,121.5406666
Con_Store,全家中賓店,台北市,中山區,台北市中山區中山北路二段59之3號,25.05592,121.52302900000001
Con_Store,全家五常店,台北市,中山區,台北市中山區五常街53巷23號1號,25.066737399999997,121.5395513
Con_Store,全家京林店,台北市,中山區,台北市中山區南京東路二段72號1樓,25.0518589,121.5307203
Con_Store,全家京江店,台北市,中山區,台北市中山區一江街22號,25.052658899999997,121.53140520000001
Con_Store,全家京興店,台北市,中山區,台北市中山區復興北路148號,25.0524549,121.5438183
Con_Store,全家京貿店,台北市,中山區,台北市中山區南京東路三段65號,25.0521956,121.53840729999999
Con_Store,全家光華店,台北市,中山區,台北市中山區松江路24之1號,25.047033499999998,121.53275430000001
Con_Store,全家光輝店,台北市,中山區,台北市中山區德惠街34之2號,25.0665616,121.52641470000002
Con_Store,全家台鑫店,台北市,中山區,台北市中山區中山北路二段44號,25.0551548,121.52248429999999
Con_Store,全家合江店,台北市,中山區,台北市中山區合江街87號,25.0592819,121.53928
Con_Store,全家圓山飯店,台北市,中山區,台北市中山區中山北路四段1巷1號,25.078912699999997,121.52651979999999
Con_Store,全家大直店,台北市,中山區,台北市中山區大直街33巷1號,25.0821641,121.54656920000001
Con_Store,全家市民店,台北市,中山區,台北市中山區中山北路一段58號,25.048525,121.52064080000001
Con_Store,全家建國北路店,台北市,中山區,台北市中山區建國北路一段146號,25.060185999999998,121.53759
Con_Store,全家建錦店,台北市,中山區,台北市中山區建國北路二段131號,25.060185999999998,121.53759
Con_Store,全家復林店,台北市,中山區,台北市中山區林森北路149-1,25.051466,121.52543200000001
Con_Store,全家德惠店,台北市,中山區,台北市中山區吉林路448號,25.066656899999998,121.5303436
Con_Store,全家德林店,台北市,中山區,台北市中山區德惠街173號,25.066646,121.5319108
Con_Store,全家撫順店,台北市,中山區,台北市中山區撫順街12之2號,25.0634896,121.52095530000001
Con_Store,全家新北大店,台北市,中山區,台北市中山區錦州街427號,25.0603117,121.54249009999998
Con_Store,全家新北鄰店,台北市,中山區,台北市中山區北安路458巷41弄48號,25.078808,121.546355
Con_Store,全家新南京店,台北市,中山區,台北市中山區龍江路95號,25.0513747,121.5405335
Con_Store,全家新吉原店,台北市,中山區,台北市中山區中原街16號,25.0565165,121.52879479999999
Con_Store,全家新吉林店,台北市,中山區,台北市中山區民權東路二段46號,25.0623585,121.53012859999998
Con_Store,全家新國賓店,台北市,中山區,台北市中山區中山北路二段75-1號,25.0574405,121.52303570000001
Con_Store,全家新復店,台北市,中山區,台北市中山區復興北路514巷35號,25.0660747,121.54269529999999
Con_Store,全家新德城店,台北市,中山區,台北市中山區德惠街16-7號,25.0665771,121.5247074
Con_Store,全家新晴店,台北市,中山區,台北市中山區農安街4-1號,25.0648539,121.5230509
Con_Store,全家新松店,台北市,中山區,台北市中山區松江路330巷33號,25.0612771,121.53165959999998
Con_Store,全家新林森店,台北市,中山區,台北市中山區林森北路630號,25.067559699999997,121.52560919999999
Con_Store,全家新稻江店,台北市,中山區,台北市中山區農安街86號,25.0647448,121.5292794
Con_Store,全家新衡山店,台北市,中山區,台北市中山區通北街111號,25.084304,121.5380032
Con_Store,全家新農店,台北市,中山區,台北市中山區農安街26之3號,25.064715,121.52623100000001
Con_Store,全家日津店,台北市,中山區,台北市中山區天津街47號,25.0501523,121.5231131
Con_Store,全家明水店,台北市,中山區,台北市中山區明水路581巷11號,25.080138199999997,121.5512086
Con_Store,全家春北店,台北市,中山區,台北市中山區長春路410號,25.0544159,121.543749
Con_Store,全家時代廣場店,台北市,中山區,台北市中山區樂群二路265巷20號,40.7558605,-73.9901412
Con_Store,全家本部店,台北市,中山區,台北市中山區長安東路二段99號,25.0485691,121.5349219
Con_Store,全家朱崙店,台北市,中山區,台北市中山區朱崙街67號,25.05006400000001,121.54235030000001
Con_Store,全家松京店,台北市,中山區,台北市中山區松江路122號,25.051451500000002,121.5538895
Con_Store,全家松國店,台北市,中山區,台北市中山區松江路473號,25.0504785,121.5719533
Con_Store,全家松好店,台北市,中山區,台北市中山區松江路61之1號,25.048519,121.53325009999999
Con_Store,全家松平店,台北市,中山區,台北市中山區四平街47號,25.0538194,121.53236159999999
Con_Store,全家松茂店,台北市,中山區,台北市中山區松江路127之1號,24.1843419,120.6948575
Con_Store,全家松農店,台北市,中山區,台北市中山區農安街160號,25.0645895,121.53399070000002
Con_Store,全家林慶店,台北市,中山區,台北市中山區林森北路376號,25.0579751,121.52542720000001
Con_Store,全家林森北路店,台北市,中山區,台北市中山區林森北路119巷49,25.0503888,121.5267831
Con_Store,全家榮星店,台北市,中山區,台北市中山區龍江路352號,25.065860699999998,121.540853
Con_Store,全家樂群店,台北市,中山區,台北市中山區樂群二路186號,25.0796812,121.5585648
Con_Store,全家權勝店,台北市,中山區,台北市中山區松江路400號,25.063809699999997,121.5329558
Con_Store,全家欣欣店,台北市,中山區,台北市中山區長春路100號,25.0547762,121.5279422
Con_Store,全家正義店,台北市,中山區,台北市中山區長安東路一段55號,25.0487812,121.52655449999999
Con_Store,全家民佳店,台北市,中山區,台北市中山區民生東路二段155號,24.9830269,121.5381807
Con_Store,全家民族店,台北市,中山區,台北市中山區民族東路410巷23弄24號,25.066737399999997,121.5395513
Con_Store,全家民權西路店,台北市,中山區,台北市中山區民權西路35號,25.0630765,121.52106850000001
Con_Store,全家永安店,台北市,中山區,台北市中山區北安路630巷7號,25.08286,121.549484
Con_Store,全家江寧店,台北市,中山區,台北市中山區民權東路三段64號,25.062136300000002,121.5426784
Con_Store,全家濱江店,台北市,中山區,台北市中山區建國北路三段111號,25.0664257,121.53607040000001
Con_Store,全家玉林店,台北市,中山區,台北市中山區民生東路一段27巷15號,25.0586922,121.52514009999999
Con_Store,全家直學店,台北市,中山區,台北市中山區大直街11號,25.0809055,121.54651399999999
Con_Store,全家福泰店,台北市,中山區,台北市中山區民生東路一段36號,25.057872399999997,121.5242472
Con_Store,全家美林店,台北市,中山區,台北市中山區新生北路二段62巷38-3號,25.056147,121.52590500000001
Con_Store,全家美華店,台北市,中山區,台北市中山區北安路819之1號,25.084982500000002,121.5561895
Con_Store,全家美麗店,台北市,中山區,台北市中山區樂群二路142號,25.0797383,121.5568824
Con_Store,全家聚葉店,台北市,中山區,台北市中山區中山北路二段137巷34號,25.061608399999997,121.5251465
Con_Store,全家興安店,台北市,中山區,台北市中山區興安街57號,25.0562339,121.54237659999998
Con_Store,全家興德店,台北市,中山區,台北市中山區復興南路一段38號,25.0454432,121.5436916
Con_Store,全家農安店,台北市,中山區,台北市中山區農安街249號,25.0648133,121.53486219999999
Con_Store,全家遼寧店,台北市,中山區,台北市中山區長安東路二段216號,25.0481678,121.5424494
Con_Store,全家金林店,台北市,中山區,台北市中山區林森北路109號,25.0504072,121.5251449
Con_Store,全家金漾店,台北市,中山區,台北市中山區林森北路308號,25.056107,121.52524199999999
Con_Store,全家金磚店,台北市,中山區,台北市中山區雙城街19巷2號,25.0653749,121.52438529999999
Con_Store,全家金通店,台北市,中山區,台北市中山區伊通街58號,25.051522199999997,121.53463329999998
Con_Store,全家錦原店,台北市,中山區,台北市中山區中原街101號,25.0609288,121.5290416
Con_Store,全家錦富店,台北市,中山區,台北市中山區林森北路428號,25.0599931,121.5253817
Con_Store,全家錦林店,台北市,中山區,台北市中山區林森北路399巷10號,25.059193899999997,121.52587700000001
Con_Store,全家錦民店,台北市,中山區,台北市中山區民權東路二段152巷14號,24.9826314,121.54027340000002
Con_Store,全家錦江店,台北市,中山區,台北市中山區錦州街215號,25.0604313,121.53222099999999
Con_Store,全家錦西店,台北市,中山區,台北市中山區錦西街8號,25.060272100000002,121.52183470000001
Con_Store,全家鑫泰店,台北市,中山區,台北市中山區民生東路一段39號,25.0582094,121.52592720000001
Con_Store,全家鑫豐店,台北市,中山區,台北市中山區龍江路356巷72號,25.065893,121.538028
Con_Store,全家鑫通店,台北市,中山區,台北市中山區新生北路一段116號,25.050589399999996,121.527773
Con_Store,全家長春店,台北市,中山區,台北市中山區長春路48號,25.0548182,121.52577099999999
Con_Store,全家長林店,台北市,中山區,台北市中山區林森北路107巷54號,25.049795,121.5267889
Con_Store,全家長通店,台北市,中山區,台北市中山區伊通街108號,25.0541429,121.5347048
Con_Store,全家雙城店,台北市,中山區,台北市中山區雙城街12之1號,25.06454200000001,121.52420900000001
Con_Store,全家雙林店,台北市,中山區,台北市中山區雙城街2之2號,25.0632175,121.5242987
Con_Store,全家馬偕店,台北市,中山區,台北市中山區民生西路29號,25.0578589,121.52119409999999
Con_Store,全家龍京店,台北市,中山區,台北市中山區龍江路102號,25.0526026,121.5403415
Con_Store,萊爾富中山力行店,台北市,中山區,台北市中山區龍江路47號,25.061658899999998,121.5237189
Con_Store,萊爾富中山國賓店,台北市,中山區,台北市中山區中山北路二段65巷6號,25.057745999999998,121.52241289999999
Con_Store,萊爾富中山晶華店,台北市,中山區,台北市中山區林森北路258號,25.054623100000004,121.53735859999999
Con_Store,萊爾富中山榮耀店,台北市,中山區,台北市中山區龍江路333號及331巷1號,25.0631333,121.5410058
Con_Store,萊爾富中山逸仙店,台北市,中山區,台北市中山區中山北路二段48巷7號B1(4號,25.056106,121.5210236
Con_Store,萊爾富中山錦東店,台北市,中山區,台北市中山區錦州街32之1號及32之2號,25.0631333,121.5410058
Con_Store,萊爾富北市中原二店,台北市,中山區,台北市中山區中原街77號,25.059018,121.52899599999999
Con_Store,萊爾富北市中山店,台北市,中山區,台北市中山區中山北路二段137巷2號,25.061658899999998,121.5237189
Con_Store,萊爾富北市大同店,台北市,中山區,台北市中山區中山北路三段40號,25.066611399999996,121.5218904
Con_Store,萊爾富北市山寧店,台北市,中山區,台北市中山區長安東路二段171-7號,25.0483927,121.54201909999999
Con_Store,萊爾富北市山德店,台北市,中山區,台北市中山區德惠街109號,25.066663199999997,121.52957909999999
Con_Store,萊爾富北市山擎店,台北市,中山區,台北市中山區天祥路70號,25.0625508,121.5207487
Con_Store,萊爾富北市山華店,台北市,中山區,台北市中山區長春路208號,25.054623100000004,121.53735859999999
Con_Store,萊爾富北市新喜店,台北市,中山區,台北市中山區德惠街167巷2號,25.066643,121.531805
Con_Store,萊爾富北市民生店,台北市,中山區,台北市中山區民生西路2號,25.057745999999998,121.52241289999999
Con_Store,萊爾富北市永捷店,台北市,中山區,台北市中山區松江路27號,25.047162,121.53323400000001
Con_Store,萊爾富北市長松店,台北市,中山區,台北市中山區松江路50號,25.0480756,121.53271380000001
Con_Store,萊爾富北市馬偕店,台北市,中山區,台北市中山區民生西路3巷2號,25.058140899999998,121.52166799999999
Atm,元大商業銀行,台北市,中山區,台北市中山區中山北路三段47號,25.066614,121.5227165
Atm,元大商業銀行,台北市,中山區,台北市中山區南京東路3段221號,25.0521004,121.5432871
Atm,永豐商業銀行,台北市,中山區,台北市中山區八德路二段234號,25.0463075,121.5404764
Atm,元大商業銀行,台北市,中山區,台北市中山區松江路109號,25.0514533,121.5332659
Atm,元大商業銀行,台北市,中山區,台北市中山區南京東路3段225號,25.0523017,121.5437889
Atm,元大商業銀行,台北市,中山區,台北市中山區松江路139號,25.0551248,121.5332759
Atm,元大商業銀行,台北市,中山區,台北市中山區復興北路420號,25.0627827,121.5438693
Atm,永豐商業銀行,台北市,中山區,台北市中山區八德路2段306號,25.0468732,121.5425549
Atm,永豐商業銀行,台北市,中山區,台北市中山區中山北路二段79號,25.058161,121.523211
Atm,永豐商業銀行,台北市,中山區,台北市中山區林森北路247號,25.0541439,121.5259693
Atm,永豐商業銀行,台北市,中山區,台北市中山區松江路192號,25.0570685,121.5328369
Atm,永豐商業銀行,台北市,中山區,台北市中山區松江路39號,25.047608,121.53323600000002
Atm,永豐商業銀行,台北市,中山區,台北市中山區長安東路一段23號,25.0494821,121.523794
Atm,永豐商業銀行,台北市,中山區,台北市中山區建國北路二段9之1號,25.0532184,121.5371038
Atm,永豐商業銀行,台北市,中山區,台北市中山區八德路二段306號,25.0468732,121.5425549
Atm,永豐商業銀行,台北市,中山區,台北市中山區松江路129號,25.0538007,121.5332901
Atm,永豐商業銀行,台北市,中山區,台北市中山區民權東路三段35號,25.0625841,121.5422193
Atm,聯邦商業銀行,台北市,中山區,台北市中山區民族東路410巷2弄18號,25.0666729,121.537108
Atm,聯邦商業銀行,台北市,中山區,台北市中山區民權東路二段71巷7號,25.0631515,121.53183590000002
Atm,聯邦商業銀行,台北市,中山區,台北市中山區撫順街21號,25.0636217,121.5205088
Atm,聯邦商業銀行,台北市,中山區,台北市中山區明水路649號,25.0830017,121.5508405
Atm,聯邦商業銀行,台北市,中山區,台北市中山區中山北路二段83號,25.0586349,121.5231399
Atm,聯邦商業銀行,台北市,中山區,台北市中山區中山北路2段83號,25.0586349,121.5231399
Atm,中華郵政股份有限公司,台北市,中山區,台北市中山區民族東路17號,25.0699552,121.5254133
Atm,中華郵政股份有限公司,台北市,中山區,台北市中山區中山北路二段(嘉新大樓前)號,25.059418,121.522528
Atm,中華郵政股份有限公司,台北市,中山區,台北市中山區中山北路四段1號,25.0786107,121.5262867
Atm,中華郵政股份有限公司,台北市,中山區,台北市中山區中山北路二段89之2號,25.052405,121.5222584
Atm,聯邦商業銀行,台北市,中山區,台北市中山區北安路476號,25.079609,121.545121
Atm,遠東國際商業銀行,台北市,中山區,台北市中山區農安街12之1號,25.0648571,121.5239985
Atm,遠東國際商業銀行,台北市,中山區,台北市中山區南京東路三段101號,25.052278,121.5394885
Atm,遠東國際商業銀行,台北市,中山區,台北市中山區松江路59號,25.048316,121.533253
Atm,元大商業銀行,台北市,中山區,台北市中山區中山北路2段131號,25.0615739,121.523152
Atm,元大商業銀行,台北市,中山區,台北市中山區中山北路一段59號,25.0500039,121.5219268
Atm,聯邦商業銀行,台北市,中山區,台北市中山區樂群三路218號,25.0823188,121.5579616
Atm,聯邦商業銀行,台北市,中山區,台北市中山區南京東路二段137號,25.0523667,121.5351968
Atm,聯邦商業銀行,台北市,中山區,台北市中山區長春路328號,25.054479,121.5408102
Atm,聯邦商業銀行,台北市,中山區,台北市中山區松江路228號,25.0586327,121.53293159999998
Atm,聯邦商業銀行,台北市,中山區,台北市中山區南京東路2段137號,25.0523667,121.5351968
Atm,遠東國際商業銀行,台北市,中山區,台北市中山區復興北路422號,25.0628204,121.5440169
